线路一,#genre#
甘肃卫视,http://116.226.31.83:9901/tsfile/live/0113_1.m3u8
吉林卫视,http://116.226.31.83:9901/tsfile/live/0116_1.m3u8
河北卫视,http://116.226.31.83:9901/tsfile/live/0117_1.m3u8
广西卫视,http://116.226.31.83:9901/tsfile/live/0118_1.m3u8
云南卫视,http://116.226.31.83:9901/tsfile/live/0119_1.m3u8
贵州卫视,http://116.226.31.83:9901/tsfile/live/0120_1.m3u8
辽宁卫视,http://116.226.31.83:9901/tsfile/live/0121_1.m3u8
北京卫视,http://116.226.31.83:9901/tsfile/live/0122_1.m3u8
四川卫视,http://116.226.31.83:9901/tsfile/live/0123_1.m3u8
浙江卫视,http://116.226.31.83:9901/tsfile/live/0124_1.m3u8
深圳卫视,http://116.226.31.83:9901/tsfile/live/0126_1.m3u8
江苏卫视,http://116.226.31.83:9901/tsfile/live/0127_1.m3u8
湖南卫视,http://116.226.31.83:9901/tsfile/live/0128_1.m3u8
安徽卫视,http://116.226.31.83:9901/tsfile/live/0130_1.m3u8
山东卫视,http://116.226.31.83:9901/tsfile/live/0131_1.m3u8
湖北卫视,http://116.226.31.83:9901/tsfile/live/0132_1.m3u8
天津卫视,http://116.226.31.83:9901/tsfile/live/0135_1.m3u8
陕西卫视,http://116.226.31.83:9901/tsfile/live/0136_1.m3u8
东南卫视,http://116.226.31.83:9901/tsfile/live/0137_1.m3u8
江西卫视,http://116.226.31.83:9901/tsfile/live/0138_1.m3u8
河南卫视,http://116.226.31.83:9901/tsfile/live/0139_1.m3u8
重庆卫视,http://116.226.31.83:9901/tsfile/live/0142_1.m3u8
东方财经,http://116.226.31.83:9901/tsfile/live/1002_1.m3u8

线路六,#genre#
CCTV1,http://180.117.149.162:9901/tsfile/live/0001_1.m3u8
cctv2,http://180.117.149.162:9901/tsfile/live/0002_1.m3u8
cctv3,http://180.117.149.162:9901/tsfile/live/0003_1.m3u8
cctv4,http://180.117.149.162:9901/tsfile/live/0004_1.m3u8
cctv5,http://180.117.149.162:9901/tsfile/live/0005_1.m3u8
cctv6,http://180.117.149.162:9901/tsfile/live/0006_1.m3u8
CCTV7,http://180.117.149.162:9901/tsfile/live/0007_1.m3u8
cctv8,http://180.117.149.162:9901/tsfile/live/0008_1.m3u8
cctv9,http://180.117.149.162:9901/tsfile/live/0009_1.m3u8
cctv10,http://180.117.149.162:9901/tsfile/live/0010_1.m3u8
cctv11,http://180.117.149.162:9901/tsfile/live/0011_1.m3u8
cctv12,http://180.117.149.162:9901/tsfile/live/0012_1.m3u8
cctv13,http://180.117.149.162:9901/tsfile/live/0013_1.m3u8
cctv14,http://180.117.149.162:9901/tsfile/live/0014_1.m3u8
cctv15,http://180.117.149.162:9901/tsfile/live/0015_1.m3u8
北京卫视,http://180.117.149.162:9901/tsfile/live/0122_1.m3u8
东方卫视,http://180.117.149.162:9901/tsfile/live/0107_1.m3u8
天津卫视,http://180.117.149.162:9901/tsfile/live/0135_1.m3u8
重庆卫视,http://180.117.149.162:9901/tsfile/live/0142_1.m3u8
江苏卫视,http://180.117.149.162:9901/tsfile/live/0127_1.m3u8
浙江卫视,http://180.117.149.162:9901/tsfile/live/0124_1.m3u8
安徽卫视,http://180.117.149.162:9901/tsfile/live/0130_1.m3u8
河南卫视,http://180.117.149.162:9901/tsfile/live/0139_1.m3u8
河北卫视,http://180.117.149.162:9901/tsfile/live/0117_1.m3u8
山东卫视,http://180.117.149.162:9901/tsfile/live/0131_1.m3u8
山西卫视,http://180.117.149.162:9901/tsfile/live/0118_1.m3u8
湖南卫视,http://180.117.149.162:9901/tsfile/live/0128_1.m3u8
湖北卫视,http://180.117.149.162:9901/tsfile/live/0132_1.m3u8
广东卫视,http://180.117.149.162:9901/tsfile/live/0125_1.m3u8
广西卫视,http://180.117.149.162:9901/tsfile/live/0113_1.m3u8
东南卫视,http://180.117.149.162:9901/tsfile/live/0137_1.m3u8
江西卫视,http://180.117.149.162:9901/tsfile/live/0138_1.m3u8
陕西卫视,http://180.117.149.162:9901/tsfile/live/0118_2.m3u8
吉林卫视,http://180.117.149.162:9901/tsfile/live/0116_1.m3u8
辽宁卫视,http://180.117.149.162:9901/tsfile/live/0121_1.m3u8
黑龙江卫视,http://180.117.149.162:9901/tsfile/live/0143_1.m3u8
内蒙古卫视,http://180.117.149.162:9901/tsfile/live/0109_1.m3u8
新疆卫视,http://180.117.149.162:9901/tsfile/live/0110_1.m3u8
西藏卫视,http://180.117.149.162:9901/tsfile/live/0111_1.m3u8
云南卫视,http://180.117.149.162:9901/tsfile/live/0119_1.m3u8
凤凰资讯,http://180.117.149.162:9901/tsfile/live/1007_1.m3u8
电影轮播,http://180.117.149.162:9901/tsfile/live/1003_1.m3u8

线路七,#genre#
CCTV1,http://59.173.243.210:9901/tsfile/live/0001_1.m3u8
cctv2,http://59.173.243.210:9901/tsfile/live/0002_1.m3u8
cctv3,http://59.173.243.210:9901/tsfile/live/0003_1.m3u8
cctv4,http://59.173.243.210:9901/tsfile/live/1004_1.m3u8
cctv5,http://59.173.243.210:9901/tsfile/live/1005_1.m3u8
cctv6,http://59.173.243.210:9901/tsfile/live/1006_1.m3u8
CCTV7,http://59.173.243.210:9901/tsfile/live/1007_1.m3u8
cctv8,http://59.173.243.210:9901/tsfile/live/1008_1.m3u8
cctv9,http://59.173.243.210:9901/tsfile/live/1009_1.m3u8
cctv10,http://59.173.243.210:9901/tsfile/live/1010_1.m3u8
cctv11,http://59.173.243.210:9901/tsfile/live/1011_1.m3u8
cctv12,http://59.173.243.210:9901/tsfile/live/0012_1.m3u8
cctv13,http://59.173.243.210:9901/tsfile/live/1013_1.m3u8
cctv14,http://59.173.243.210:9901/tsfile/live/0014_1.m3u8
cctv15,http://59.173.243.210:9901/tsfile/live/1015_1.m3u8
cctv16,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8
cctv17,http://59.173.243.210:9901/tsfile/live/1016_1.m3u8
cctv5+,http://59.173.243.210:9901/tsfile/live/1021_1.m3u8
湖北卫视,http://59.173.243.210:9901/tsfile/live/1018_1.m3u8
湖北经视,http://59.173.243.210:9901/tsfile/live/1019_1.m3u8
湖北公共新闻1,http://59.173.243.210:9901/tsfile/live/1034_1.m3u8
湖北公共,http://59.173.243.210:9901/tsfile/live/1020_1.m3u8
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8
湖南卫视,http://59.173.243.210:9901/tsfile/live/1022_1.m3u8
江苏卫视,http://59.173.243.210:9901/tsfile/live/1023_1.m3u8
浙江卫视,http://59.173.243.210:9901/tsfile/live/1024_1.m3u8
北京卫视,http://59.173.243.210:9901/tsfile/live/1026_1.m3u8
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8
天津卫视,http://59.173.243.210:9901/tsfile/live/0135_1.m3u8
辽宁卫视,http://59.173.243.210:9901/tsfile/live/1029_1.m3u8
山东卫视,http://59.173.243.210:9901/tsfile/live/1030_1.m3u8
重庆卫视,http://59.173.243.210:9901/tsfile/live/1032_1.m3u8
东南卫视,http://59.173.243.210:9901/tsfile/live/1033_1.m3u8
安徽卫视,http://59.173.243.210:9901/tsfile/live/1025_1.m3u8
河南卫视,http://59.173.243.210:9901/tsfile/live/1035_1.m3u8
四川卫视,http://59.173.243.210:9901/tsfile/live/1037_1.m3u8
海南卫视,http://59.173.243.210:9901/tsfile/live/1040_1.m3u8
江西卫视,http://59.173.243.210:9901/tsfile/live/0138_1.m3u8
广东卫视,http://59.173.243.210:9901/tsfile/live/1017_1.m3u8
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8
武汉外语频道,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8
武汉外语频道,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8
武汉外语频道,http://59.173.243.210:9901/tsfile/live/1002_1.m3u8
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8
武汉外语频道,http://59.173.243.210:9901/tsfile/live/0119_1.m3u8
武汉外语频道,http://59.173.243.210:9901/tsfile/live/1012_1.m3u8
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8

线路八,#genre#
CCTV1,http://218.13.170.98:9901/tsfile/live/0001_1.m3u8
cctv2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
cctv3,http://218.13.170.98:9901/tsfile/live/0003_1.m3u8
cctv4,http://218.13.170.98:9901/tsfile/live/0004_1.m3u8
cctv5,http://218.13.170.98:9901/tsfile/live/0005_1.m3u8
cctv6,http://218.13.170.98:9901/tsfile/live/0006_1.m3u8
CCTV7,http://218.13.170.98:9901/tsfile/live/0007_1.m3u8
cctv8,http://218.13.170.98:9901/tsfile/live/0008_1.m3u8
cctv9,http://218.13.170.98:9901/tsfile/live/0009_1.m3u8
cctv10,http://218.13.170.98:9901/tsfile/live/0010_1.m3u8
cctv11,http://218.13.170.98:9901/tsfile/live/0011_1.m3u8
cctv12,http://218.13.170.98:9901/tsfile/live/0012_1.m3u8
cctv13,http://218.13.170.98:9901/tsfile/live/0013_1.m3u8
cctv14,http://218.13.170.98:9901/tsfile/live/0014_1.m3u8
cctv15,http://218.13.170.98:9901/tsfile/live/0015_1.m3u8
cctv17,http://218.13.170.98:9901/tsfile/live/0016_1.m3u8
广东卫视,http://218.13.170.98:9901/tsfile/live/0017_1.m3u8
经济科教,http://218.13.170.98:9901/tsfile/live/0018_1.m3u8
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8
广东珠江,http://218.13.170.98:9901/tsfile/live/1000_1.m3u8
湖南卫视,http://218.13.170.98:9901/tsfile/live/1001_1.m3u8
浙江卫视,http://218.13.170.98:9901/tsfile/live/1002_1.m3u8
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8
北京卫视,http://218.13.170.98:9901/tsfile/live/1004_1.m3u8
深圳卫视,http://218.13.170.98:9901/tsfile/live/1005_1.m3u8
黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
湖北卫视,http://218.13.170.98:9901/tsfile/live/1007_1.m3u8
天津卫视,http://218.13.170.98:9901/tsfile/live/1008_1.m3u8
山东卫视,http://218.13.170.98:9901/tsfile/live/1009_1.m3u8
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
辽宁卫视,http://218.13.170.98:9901/tsfile/live/0121_1.m3u8
四川卫视,http://218.13.170.98:9901/tsfile/live/1011_1.m3u8
重庆卫视,http://218.13.170.98:9901/tsfile/live/1012_1.m3u8
安徽卫视,http://218.13.170.98:9901/tsfile/live/1013_1.m3u8
贵州卫视,http://218.13.170.98:9901/tsfile/live/1014_1.m3u8
福建乡村公共频道,http://218.13.170.98:9901/tsfile/live/1015_1.m3u8
河北卫视,http://218.13.170.98:9901/tsfile/live/1016_1.m3u8
江西卫视,http://218.13.170.98:9901/tsfile/live/1017_1.m3u8
吉林卫视,http://218.13.170.98:9901/tsfile/live/1018_1.m3u8
广西卫视,http://218.13.170.98:9901/tsfile/live/1019_1.m3u8
陕西卫视,http://218.13.170.98:9901/tsfile/live/0136_1.m3u8
山西卫视,http://218.13.170.98:9901/tsfile/live/0118_1.m3u8
内蒙古卫视,http://218.13.170.98:9901/tsfile/live/0109_1.m3u8
青海卫视,http://218.13.170.98:9901/tsfile/live/0140_1.m3u8
海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8
宁夏卫视,http://218.13.170.98:9901/tsfile/live/0112_1.m3u8
西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8
新疆卫视,http://218.13.170.98:9901/tsfile/live/0110_1.m3u8
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8
卡酷动画,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8
金鹰卡通,http://218.13.170.98:9901/tsfile/live/1022_1.m3u8
